Total Project Cost,Size Of Home,size_of_home_flag,Number Of Units,Location_1_latitude,Location_1_Longitude,Project Completion Date,Job Type,Type Of Dwelling,Pre-Retrofit Home Heating Fuel Type,Year Home Built
24835.0,3096,0,1,42.88617,-75.189695,2021-10-12,Home Performance,Single Family,Other,
1520.0,824,0,1,42.9013852,-76.8627782,2019-12-23,Home Performance,Single Family,Natural Gas,1901
11355.0,1314,0,1,42.110115,-76.032545,2021-09-30,Home Performance,Single Family,Natural Gas,
2784.0,2056,0,1,41.70425,-73.92686,2021-09-09,Home Performance,Single Family,Natural Gas,1874
11060.0,1416,0,1,43.06067,-77.22958,2021-07-06,Home Performance,Single Family,Natural Gas,1971
2096.0,1220,0,1,42.9703172,-77.8498331,2020-02-25,Home Performance,Single Family,Natural Gas,
10523.0,1656,0,1,42.258457475,-75.902763797,2021-06-29,Home Performance,Single Family,Oil,
7003.0,1150,0,1,44.850165,-74.294435,2020-03-06,Home Performance,Mobile,Kerosene,1990
8397.0,1612,0,1,44.126425,-76.33173,2021-11-04,Home Performance,Mobile,Kerosene,1987
1525.0,1344,0,1,42.9573634,-74.3809823,2021-08-10,Home Performance,Single Family,Natural Gas,1996
3057.0,832,0,1,40.96054,-72.81421,2021-06-21,Home Performance,Single Family,Oil,1963
8438.0,1296,0,1,43.04923,-75.38455,2021-03-23,Home Performance,Mobile,Natural Gas,1998
6029.0,1488,0,1,42.101855,-79.328175,2021-09-21,Home Performance,Single Family,Natural Gas,
6621.0,4000,0,1,42.5892032,-76.3690039,2021-07-20,Home Performance,Single Family,Wood,1846
1918.0,1370,0,1,42.9355,-76.56687,2021-09-21,Home Performance,Single Family,Natural Gas,
3773.0,1244,0,1,43.1094664,-77.7448848,2019-10-31,Home Performance,Single Family,Natural Gas,1981
7909.0,800,0,1,41.9522832,-73.5081475,2021-09-28,Home Performance,Mobile,Oil,
6835.0,1168,0,1,43.13596,-77.64898,2021-05-27,Home Performance,Single Family,Natural Gas,
9451.0,1840,0,1,40.662075,-73.7349,2021-03-09,Home Performance,Single Family,Natural Gas,1961
6004.0,1000,0,1,42.90832,-78.83677,2019-10-24,Home Performance,Single Family,Natural Gas,1936
6507.0,1680,0,1,40.72518,-73.803685,2020-01-14,Home Performance,Single Family,Natural Gas,
6850.0,858,0,1,40.675365,-73.75155,2021-03-30,Home Performance,Single Family,Oil,1931
11609.0,2697,0,1,43.146805,-77.556265,2021-09-23,Home Performance,Single Family,Natural Gas,
6746.0,2080,0,1,42.884806082,-78.750933104,2019-12-03,Home Performance,Single Family,Natural Gas,1971
4328.0,2384,0,1,43.1886557,-75.0152971,2019-10-24,Home Performance,Single Family,Oil,1871
4368.0,960,0,1,43.1983016,-77.6344761,2021-05-06,Home Performance,Single Family,Natural Gas,1978
5324.0,1280,0,1,40.62096,-74.01391,2020-09-08,Home Performance,Single Family,Natural Gas,
6325.0,1120,0,1,43.0297271,-76.0119591,2020-02-21,Home Performance,Single Family,Natural Gas,
4098.0,848,0,1,42.3869373,-78.1547059,2020-10-20,Home Performance,Single Family,Wood,
7022.0,952,0,1,42.516435,-75.40004,2020-03-31,Home Performance,Mobile,Propane,1990
3036.0,1390,0,1,42.87854,-78.862095,2021-08-19,Home Performance,Single Family,Natural Gas,1918
10429.0,2640,0,1,40.675365,-73.75155,2019-12-23,Home Performance,Single Family,Natural Gas,2006
9553.0,980,0,1,40.63982,-74.08183,2019-11-18,Home Performance,Single Family,Natural Gas,
6272.0,840,0,1,43.0650476,-76.1505831,2021-05-20,Home Performance,Mobile,Natural Gas,1995
2044.0,1280,0,1,43.10185,-74.77389,2019-12-17,Home Performance,Single Family,Natural Gas,1941
3055.0,800,0,1,42.1798824,-75.6268953,2021-09-07,Home Performance,Single Family,Propane,
8321.0,2128,0,1,43.2885292,-77.9161451,2021-02-23,Home Performance,Single Family,Natural Gas,1991
3758.0,2252,0,1,42.90832,-78.83677,2020-11-19,Home Performance,Single Family,Natural Gas,1941
2812.0,1550,0,1,43.25403,-77.613775,2020-07-14,Home Performance,Single Family,Natural Gas,1991
3150.0,1432,0,1,43.179715,-77.63689,2020-10-22,Home Performance,Single Family,Natural Gas,2005
7535.0,952,0,1,44.70149,-73.45762,2020-12-01,Home Performance,Mobile,Natural Gas,
6324.0,1404,0,1,42.600225,-76.18184,2019-12-16,Home Performance,Mobile,Other,
4727.0,800,0,1,42.931105,-75.3785,2021-04-01,Home Performance,Mobile,Propane,
10816.0,3868,0,1,41.11271,-74.069045,2021-01-07,Home Performance,Single Family,Natural Gas,1928
7416.0,1064,0,1,42.10765,-75.937145,2021-06-21,Home Performance,Single Family,Natural Gas,
1867.0,1680,0,1,43.179715,-77.63689,2021-04-29,Home Performance,Single Family,Natural Gas,1941
3845.0,960,0,1,43.0257179,-76.1480025,2021-02-25,Home Performance,Single Family,Natural Gas,1961
3178.0,1322,0,1,43.16463,-77.64152,2020-05-29,Home Performance,Single Family,Natural Gas,
5333.0,1130,0,1,42.76564,-78.614195,2019-12-03,Home Performance,Single Family,Natural Gas,1962
2357.0,1238,0,1,43.0257179,-76.1480025,2020-02-14,Home Performance,Single Family,Natural Gas,
6916.0,1460,0,1,43.1094664,-77.7448848,2021-01-21,Home Performance,Single Family,Natural Gas,
12420.0,2834,0,1,41.78689,-73.934,2021-08-10,Home Performance,Single Family,Oil,
2860.0,1005,0,1,42.8753602,-78.8019756,2021-09-02,Home Performance,Single Family,Natural Gas,1946
4955.0,2444,0,1,40.650265,-73.927795,2021-11-02,Home Performance,Single Family,Natural Gas,
4972.0,2370,0,1,42.7214743,-78.8290294,2019-08-29,Home Performance,Single Family,Natural Gas,1981
4917.0,3890,0,1,40.6026884,-73.65433,2021-05-18,Home Performance,Single Family,Natural Gas,1931
8817.0,896,0,1,41.369205,-73.967105,2021-11-23,Home Performance,Mobile,Kerosene,1979
10066.0,938,0,1,42.8409955,-77.7059288,2021-07-27,Home Performance,Mobile,Propane,1976
7345.0,3286,0,1,43.48398,-75.335415,2021-03-25,Home Performance,Single Family,Oil,
3880.0,1527,0,1,42.9681916,-78.7376476,2021-04-20,Home Performance,Single Family,Natural Gas,1956
1400.0,1476,0,1,43.119885,-77.61982,2020-02-18,Home Performance,Single Family,Natural Gas,1954
7383.0,1164,0,1,44.00736,-76.044555,2020-11-06,Home Performance,Mobile,Kerosene,1976
5202.0,1104,0,1,43.1094664,-77.7448848,2021-07-20,Home Performance,Single Family,Natural Gas,
11359.0,1550,0,1,42.07653,-75.64285,2020-12-03,Home Performance,Mobile,Kerosene,1985
2077.0,1785,0,1,41.473395,-74.12662,2021-01-05,Home Performance,Single Family,Oil,1961
647.0,1101,0,1,40.831875,-73.909855,2021-03-16,Electric Reduction,Single Family,Natural Gas,
5093.0,1148,0,1,40.662075,-73.7349,2020-11-10,Home Performance,Single Family,Natural Gas,1951
3364.0,3060,0,3,40.70159,-73.94335,2020-01-21,Home Performance,Single Family,Natural Gas,2006
346.0,1456,0,1,43.1556974,-75.3343911,2021-06-10,Home Performance,Single Family,Oil,1956
7528.0,972,0,1,43.227735,-77.18993,2019-09-11,Home Performance,Single Family,Natural Gas,1958
2934.0,1102,0,1,43.181935,-77.60976,2020-11-03,Home Performance,Single Family,Natural Gas,1941
2811.0,1674,0,1,43.16942,-78.69168,2021-05-25,Home Performance,Single Family,Natural Gas,1861
1798.0,1160,0,1,43.21118,-75.458425,2021-05-18,Home Performance,Single Family,Natural Gas,1965
2337.0,1237,0,1,43.165865,-77.56504,2021-12-22,Home Performance,Single Family,Natural Gas,
4506.0,1316,0,1,43.22041,-77.64325,2020-08-18,Home Performance,Single Family,Natural Gas,1951
4222.0,926,0,1,43.16379,-77.62659,2020-03-06,Home Performance,Single Family,Natural Gas,
8105.0,1400,0,1,43.181935,-77.60976,2020-10-27,Home Performance,Single Family,Natural Gas,1941
13215.0,2280,0,1,42.9013852,-76.8627782,2021-03-04,Home Performance,Mobile,Natural Gas,
980.0,910,0,1,43.0079193,-75.0060305,2020-01-14,Home Performance,Mobile,Propane,1983
5636.0,1075,0,1,43.1058023,-76.2025329,2021-08-03,Home Performance,Single Family,Natural Gas,
5973.0,1377,0,1,40.668985,-73.987645,2019-10-07,Home Performance,Single Family,Natural Gas,1912
4975.0,924,0,1,43.16942,-78.69168,2021-01-19,Home Performance,Mobile,Natural Gas,1981
10238.0,1391,0,1,43.31991,-73.837495,2021-02-09,Home Performance,Single Family,Kerosene,1971
7138.0,1508,0,1,42.3064024,-76.185837,2020-11-18,Home Performance,Mobile,Propane,
3377.0,800,0,1,42.7728676,-73.7045184,2020-06-16,Home Performance,Single Family,Natural Gas,1886
3950.0,1732,0,1,40.73932,-73.791295,2021-01-26,Home Performance,Single Family,Natural Gas,
9569.0,1700,0,1,40.644345,-73.905535,2021-10-19,Home Performance,Single Family,Oil,1941
3238.0,1560,0,1,40.650265,-73.927795,2020-03-25,Home Performance,Single Family,Natural Gas,
2821.0,1144,0,1,43.056515,-76.14007,2021-12-30,Home Performance,Single Family,Natural Gas,1962
8545.0,960,0,1,43.457085,-76.499485,2021-03-09,Home Performance,Single Family,Natural Gas,
9265.0,980,0,1,43.059,-76.219045,2019-09-19,Home Performance,Mobile,Natural Gas,
7217.0,1950,0,1,41.11271,-74.069045,2021-12-30,Home Performance,Single Family,Natural Gas,2009
7253.0,1800,0,1,40.602305,-73.94562,2020-02-25,Home Performance,Single Family,Natural Gas,1931
4729.0,1448,0,1,42.444575,-76.5001,2021-02-04,Home Performance,Single Family,Natural Gas,
4716.0,2098,0,1,43.21118,-75.458425,2020-10-20,Home Performance,Single Family,Natural Gas,
390.0,2392,0,1,40.662075,-73.7349,2019-09-06,Home Performance,Single Family,Natural Gas,1971
6573.0,1568,0,2,42.483225,-79.33407,2021-05-04,Home Performance,Single Family,Natural Gas,
4510.0,1290,0,1,40.67144,-73.81526,2019-10-07,Home Performance,Single Family,Natural Gas,
4514.0,1654,0,1,40.763165,-73.912275,2021-04-22,Home Performance,Single Family,Natural Gas,
1011.0,936,0,1,42.080465,-78.433915,2020-09-01,Home Performance,Mobile,Propane,1959
7295.0,1465,0,1,43.86416,-76.01007,2020-02-25,Home Performance,Single Family,Natural Gas,1921
8691.0,1520,0,1,42.0667331,-78.16686,2021-10-28,Home Performance,Single Family,Natural Gas,1902
8112.0,1092,0,1,42.0737105,-75.8181345,2021-12-22,Home Performance,Mobile,Propane,
8787.0,1200,0,1,43.405285,-76.121125,2021-05-25,Home Performance,Mobile,Electric,1985
3136.0,1528,0,1,43.22041,-77.64325,2019-11-18,Home Performance,Single Family,Natural Gas,1926
9676.0,1924,0,1,42.07687,-73.94911,2021-08-17,Home Performance,Single Family,Oil,
9370.0,1050,0,1,42.90153,-78.693005,2021-02-11,Home Performance,Single Family,Natural Gas,1979
2100.0,1768,0,1,43.165865,-77.56504,2019-11-07,Home Performance,Single Family,Natural Gas,1921
12368.0,1023,0,1,42.93241,-78.80886,2021-06-24,Home Performance,Single Family,Natural Gas,1932
10522.0,1000,0,1,42.37688,-79.4674,2021-09-07,Home Performance,Mobile,Wood,1985
22819.0,1800,0,1,42.444575,-76.5001,2021-07-01,Home Performance,Single Family,Propane,
10067.0,886,0,1,43.31991,-73.837495,2020-01-31,Home Performance,Single Family,Propane,
4700.0,1188,0,1,42.296335,-79.098765,2021-06-24,Home Performance,Single Family,Wood,1981
3166.0,800,0,1,43.094675,-79.051195,2021-10-12,Home Performance,Single Family,Natural Gas,
4419.0,1506,0,1,42.9013852,-76.8627782,2020-01-14,Home Performance,Single Family,Natural Gas,1901
7252.0,1475,0,1,43.070035,-76.07701,2020-03-10,Home Performance,Single Family,Natural Gas,1911
5140.0,924,0,1,43.15915,-75.09186,2020-08-11,Home Performance,Mobile,Propane,
549.0,1440,0,1,41.472055,-74.360075,2020-05-13,Electric Reduction,Single Family,Natural Gas,1973
599.0,800,0,1,43.2885292,-77.9161451,2019-12-10,Home Performance,Single Family,Natural Gas,
11764.0,2250,0,1,43.056515,-76.14007,2020-01-31,Home Performance,Single Family,Natural Gas,1933
8185.0,2112,0,1,43.09528,-75.22754,2020-12-08,Home Performance,Single Family,Natural Gas,
10083.0,1110,0,1,43.15242,-77.6379,2020-08-27,Home Performance,Single Family,Natural Gas,1941
11348.0,1426,0,1,43.32371,-78.38343,2021-08-24,Home Performance,Single Family,Oil,1971
12436.0,1440,0,1,43.092965,-75.652545,2021-12-16,Home Performance,Single Family,Natural Gas,
809.0,2331,0,1,43.9757948,-75.9049969,2019-11-25,Home Performance,Single Family,Natural Gas,
7045.0,1694,0,1,40.650265,-73.927795,2020-07-16,Home Performance,Single Family,Natural Gas,1927
1263.0,1100,0,1,43.181935,-77.60976,2021-01-05,Home Performance,Single Family,Natural Gas,1931
7609.0,3480,0,1,40.740795,-73.084305,2019-09-23,Home Performance,Single Family,Natural Gas,1981
8223.0,1784,0,1,40.892595,-73.85024,2021-10-19,Home Performance,Single Family,Natural Gas,
4246.0,840,0,1,43.325035,-76.41174,2020-03-18,Home Performance,Mobile,Propane,1977
4186.0,1554,0,1,42.32444,-77.65898,2020-02-04,Home Performance,Single Family,Natural Gas,1921
5335.0,1435,0,1,43.22041,-77.64325,2019-11-11,Home Performance,Single Family,Natural Gas,1986
1443.0,1885,0,1,40.692835,-73.75811,2021-10-05,Home Performance,Single Family,Oil,1921
13512.0,1550,0,1,42.9926528,-76.1150524,2020-10-27,Home Performance,Single Family,Natural Gas,
7703.0,1056,0,1,43.047035,-76.108085,2020-12-17,Home Performance,Single Family,Natural Gas,1971
5410.0,1606,0,1,43.165865,-77.56504,2021-07-13,Home Performance,Single Family,Natural Gas,
4642.0,1400,0,1,42.15494,-77.065815,2021-04-01,Home Performance,Single Family,Natural Gas,
11191.0,2072,0,1,40.61463,-73.923985,2021-03-23,Home Performance,Single Family,Natural Gas,
1428.0,1440,0,1,43.78851,-75.489145,2020-02-07,Home Performance,Single Family,Propane,1961
7493.0,2323,0,1,40.626385,-73.942945,2020-03-18,Home Performance,Single Family,Natural Gas,1927
7409.0,1408,0,1,42.59384,-74.74933,2021-02-09,Home Performance,Single Family,Oil,1883
1296.0,1000,0,1,41.11271,-74.069045,2020-12-08,Electric Reduction,Single Family,Natural Gas,2001
3197.0,932,0,1,42.975015,-78.622815,2020-01-21,Home Performance,Mobile,Natural Gas,
6408.0,1890,0,1,42.852605,-74.98853,2020-01-28,Home Performance,Single Family,Propane,
9492.0,2354,0,1,40.644345,-73.905535,2019-10-28,Home Performance,Single Family,Natural Gas,1972
1399.0,1050,0,1,42.5418885,-75.9017453,2021-01-26,Home Performance,Mobile,Propane,1988
8491.0,900,0,1,40.919965,-72.66377,2021-06-15,Home Performance,Mobile,Kerosene,1967
5279.0,1005,0,1,42.9355,-76.56687,2020-07-14,Home Performance,Single Family,Natural Gas,
1772.0,1056,0,1,43.16463,-77.64152,2020-02-14,Home Performance,Single Family,Natural Gas,1941
8074.0,910,0,1,42.94523,-74.19217,2021-04-29,Home Performance,Mobile,Natural Gas,
10788.0,1296,0,1,43.1010822,-75.2472726,2021-06-01,Home Performance,Mobile,Oil,1995
4473.0,1110,0,1,42.8753602,-78.8019756,2020-09-08,Home Performance,Single Family,Natural Gas,
5749.0,980,0,1,42.652845,-78.89672,2019-10-24,Home Performance,Mobile,Natural Gas,1991
3760.0,2025,0,1,43.001485,-74.370365,2019-09-19,Home Performance,Single Family,Wood,1896
8423.0,2000,0,1,42.93241,-78.80886,2020-08-25,Home Performance,Single Family,Natural Gas,
5380.0,1386,0,1,42.93241,-78.80886,2021-01-12,Home Performance,Single Family,Natural Gas,
2577.0,1412,0,1,42.94523,-74.19217,2020-10-27,Home Performance,Single Family,Electric,1927
7859.0,1122,0,1,42.96566,-78.873825,2019-08-29,Home Performance,Single Family,Natural Gas,
8982.0,800,0,1,42.7827195,-77.4990877,2020-12-10,Home Performance,Single Family,Propane,1970
778.0,840,0,1,41.472055,-74.360075,2020-02-10,Home Performance,Mobile,Kerosene,1977
3570.0,952,0,1,43.1010822,-75.2472726,2020-11-18,Home Performance,Single Family,Natural Gas,1931
8014.0,1965,0,1,42.5892032,-76.3690039,2020-02-25,Home Performance,Single Family,Natural Gas,1923
13003.0,1418,0,1,43.02966,-78.87383,2021-12-23,Home Performance,Single Family,Natural Gas,
5788.0,1782,0,1,42.9355,-76.56687,2021-11-18,Home Performance,Single Family,Natural Gas,
5498.0,1500,0,1,43.13596,-77.64898,2020-06-11,Home Performance,Single Family,Electric,1927
4628.0,924,0,1,42.885965,-77.27875,2020-07-09,Home Performance,Mobile,Other,
4266.0,896,0,1,43.247398535,-78.869380565,2019-12-06,Home Performance,Mobile,Electric,
10592.0,2160,0,1,42.7696496,-75.5965947,2020-02-10,Home Performance,Mobile,Propane,2004
5004.0,1800,0,1,40.830565,-73.872895,2020-02-25,Home Performance,Single Family,Natural Gas,
11295.0,1691,0,1,43.3367062,-75.7482485,2020-01-07,Home Performance,Single Family,Oil,1996
2748.0,1524,0,1,43.0257179,-76.1480025,2020-02-21,Home Performance,Single Family,Electric,1941
3618.0,1332,0,1,44.866140734,-74.727857387,2019-11-15,Home Performance,Single Family,Wood,2001
4361.0,1322,0,1,43.16463,-77.64152,2021-06-22,Home Performance,Single Family,Natural Gas,
3341.0,1672,0,1,43.2204905,-76.8164533,2020-03-06,Home Performance,Single Family,Oil,1905
5120.0,1716,0,1,42.7503,-76.833915,2020-09-15,Home Performance,Single Family,Propane,2006
8202.0,1144,0,1,43.070035,-76.07701,2020-11-10,Home Performance,Single Family,Natural Gas,
5909.0,952,0,1,43.0884549,-75.9840646,2020-10-20,Home Performance,Mobile,Natural Gas,1981
6503.0,1520,0,1,42.7214743,-78.8290294,2019-10-28,Home Performance,Single Family,Natural Gas,
1728.0,1655,0,1,43.176765,-76.08996,2021-03-16,Home Performance,Single Family,Natural Gas,1926
12269.0,1690,0,1,41.5707368,-74.4254702,2021-08-10,Home Performance,Mobile,Propane,1987
1886.0,1998,0,1,43.181935,-77.60976,2020-01-28,Home Performance,Single Family,Natural Gas,
11261.0,1177,0,1,40.912525,-73.789355,2020-07-07,Home Performance,Single Family,Natural Gas,1928
445.0,1848,0,1,43.88368,-75.438475,2020-09-17,Electric Reduction,Single Family,Natural Gas,1950
4514.0,1306,0,1,42.76564,-78.614195,2020-01-20,Home Performance,Single Family,Natural Gas,
4710.0,1910,0,1,40.872455,-73.85094,2019-09-25,Home Performance,Single Family,Natural Gas,
10302.0,2258,0,1,43.176765,-76.08996,2021-12-22,Home Performance,Single Family,Natural Gas,
3611.0,800,0,1,43.0759972,-76.0064438,2021-04-15,Home Performance,Single Family,Natural Gas,
8332.0,3773,0,1,40.61463,-73.923985,2019-09-25,Home Performance,Single Family,Natural Gas,1967
5387.0,1024,0,1,42.470185,-79.173575,2021-01-26,Home Performance,Single Family,Natural Gas,1971
4281.0,1016,0,1,43.026475,-74.98912,2021-06-29,Home Performance,Single Family,Natural Gas,
843.0,990,0,1,42.90832,-78.83677,2021-01-07,Home Performance,Single Family,Natural Gas,1976
5046.0,1232,0,1,43.0529373,-74.3424296,2021-02-16,Home Performance,Single Family,Natural Gas,1951
2652.0,1552,0,1,43.15685,-76.223565,2020-10-20,Home Performance,Single Family,Natural Gas,1980
9137.0,1210,0,1,42.30953,-73.74623,2021-04-27,Home Performance,Single Family,Oil,1921
8172.0,1404,0,1,42.90499,-77.611445,2021-11-23,Home Performance,Mobile,Natural Gas,2017
758.0,1358,0,1,42.9152,-78.89393,2020-03-18,Home Performance,Single Family,Natural Gas,1931
7661.0,1352,0,1,42.49145,-78.47943,2021-02-23,Home Performance,Single Family,Propane,1990
11798.0,2496,0,1,43.0257179,-76.1480025,2020-06-09,Home Performance,Single Family,Natural Gas,1914
6259.0,1272,0,1,42.87351,-76.983615,2019-12-03,Home Performance,Mobile,Pellets,1980
8889.0,1833,0,1,41.33131,-74.188885,2021-08-10,Home Performance,Single Family,Natural Gas,1981
8724.0,1440,0,1,43.13596,-77.64898,2021-12-16,Home Performance,Single Family,Natural Gas,1871
9131.0,1864,0,1,43.179715,-77.63689,2021-12-23,Home Performance,Single Family,Natural Gas,
2187.0,988,0,1,42.111085,-75.8867,2020-03-18,Home Performance,Single Family,Oil,1946
2280.0,1006,0,1,43.9757948,-75.9049969,2020-10-20,Home Performance,Single Family,Natural Gas,
7791.0,1608,0,1,43.0444,-74.860045,2021-05-11,Home Performance,Single Family,Oil,1991
9004.0,1057,0,1,40.803795,-72.844325,2021-06-10,Home Performance,Single Family,Oil,1971
4652.0,971,0,1,42.89707,-78.67059,2020-06-16,Home Performance,Single Family,Natural Gas,
6210.0,800,0,1,41.6086247,-75.0612212,2020-10-13,Home Performance,Single Family,Kerosene,1986
5892.0,882,0,1,43.16942,-78.69168,2020-12-29,Home Performance,Mobile,Natural Gas,1987
3707.0,1144,0,1,43.13596,-77.64898,2020-11-06,Home Performance,Single Family,Natural Gas,1941
8137.0,1248,0,1,41.597195,-73.915605,2021-04-06,Home Performance,Mobile,Kerosene,1986
7347.0,924,0,1,42.8996135,-75.5168926,2020-11-12,Home Performance,Mobile,Propane,1991
671.0,924,0,1,43.227735,-77.18993,2020-08-25,Home Performance,Mobile,Natural Gas,
6246.0,875,0,1,42.470185,-79.173575,2021-09-07,Home Performance,Mobile,Propane,2015
