Reporting Period,Project ID,Project County,Project City,Project ZIP,Gas Utility,Electric Utility,Project Completion Date,Total Project Cost,Pre-Retrofit Home Heating Fuel Type,Year Home Built,Size Of Home,Number Of Units,Job Type,Type Of Dwelling,Measure Type,Estimated Annual kWh Savings,Estimated Annual MMBtu Savings,First Year Modeled Project Energy Savings $ Estimate,size_of_home_flag,Home Built Year Range,Project Cost Range,Location_1_latitude,Location_1_Longitude
2023-06-30,474095,Monroe,Rochester,14605,Rochester Gas & Electric,Rochester Gas & Electric,2020-12-17,4964.0,Natural Gas,1961,1197,1,Home Performance,Single Family,Building Shell,510.0,43.0,6.028278520230698,0,1950 - 2000,1000 - 10000,43.165635,-77.59645
2023-06-30,401789,Allegany,Cuba,14727,National Fuel Gas Distribution,National Grid,2019-09-23,2891.0,Natural Gas,1896,2108,1,Home Performance,Single Family,Building Shell,0.0,11.0,4.406719247264253,0,1850-1900,1000 - 10000,42.216495,-78.2749
2023-06-30,493061,Cortland,Marathon,13803,New York State Electric & Gas,New York State Electric & Gas,2021-08-12,741.0,Propane,2006,960,1,Home Performance,Single Family,Building Shell,0.0,0.0,2.302585092994046,0,2000 - 2025,1 - 1000,42.4415195,-76.0365452
2023-06-30,416855,Otsego,West Oneonta,13861,New York State Electric & Gas,New York State Electric & Gas,2019-10-17,1865.0,Natural Gas,1871,1872,1,Home Performance,Single Family,Building Shell,510.0,14.0,5.214935757608986,0,1850-1900,1000 - 10000,42.471939484,-75.114942838
2023-06-30,446773,Queens,Queens,11421,National Grid,Consolidated Edison,2021-03-16,5517.0,Oil,1901,2000,1,Home Performance,Single Family,Building Shell,533.0,43.0,6.814542897259958,0,1900 - 1950,1000 - 10000,40.691825,-73.85694
2023-06-30,495724,Oswego,Oswego,13126,National Grid,National Grid,2021-08-31,6953.0,Propane,1993,832,1,Home Performance,Mobile,Building Shell,0.0,14.0,5.817111159963204,0,1950 - 2000,1000 - 10000,43.457085,-76.499485
2023-06-30,432280,Onondaga,Syracuse,13205,National Grid,National Grid,2020-01-31,2013.0,Natural Gas,1942,1440,1,Home Performance,Single Family,Building Shell,259.0,4.0,4.1588830833596715,0,1900 - 1950,1000 - 10000,43.0257179,-76.1480025
2023-06-30,476680,Oneida,Utica,13501,National Grid,National Grid,2021-04-13,9408.0,Natural Gas,1851,2620,1,Home Performance,Single Family,Building Shell,0.0,56.0,6.144185634125646,0,1850-1900,1000 - 10000,43.09528,-75.22754
2023-06-30,472924,Steuben,South Corning,14830,National Fuel Gas Distribution,New York State Electric & Gas,2020-10-22,3749.0,Natural Gas,1921,1872,1,Home Performance,Single Family,Building Shell,110.0,18.0,5.147494476813453,0,1900 - 1950,1000 - 10000,42.126702673,-77.036950259
2023-06-30,422253,Queens,Queens,11434,National Grid,Consolidated Edison,2020-01-20,2386.0,Natural Gas,1971,1124,1,Home Performance,Single Family,Building Shell,452.0,9.0,5.293304824724492,0,1950 - 2000,1000 - 10000,40.665955,-73.77108
2023-06-30,452639,Monroe,Rochester,14623,Rochester Gas & Electric,Rochester Gas & Electric,2020-02-25,4582.0,Natural Gas,,1572,1,Home Performance,Single Family,Building Shell,494.0,41.0,5.973809611869261,0,Missing,1000 - 10000,43.0975,-77.618575
2023-06-30,507054,Livingston,Lima,14485,Rochester Gas & Electric,National Grid,2021-11-18,9311.0,Propane,1997,952,1,Home Performance,Mobile,Building Shell,0.0,28.0,6.519147287940395,0,1950 - 2000,1000 - 10000,42.90499,-77.611445
2023-06-30,469742,Cayuga,King Ferry,13081,New York State Electric & Gas,New York State Electric & Gas,2021-08-02,43860.0,Kerosene,1986,1584,1,Home Performance,Mobile,Building Shell,-509.0,152.0,7.871692664323645,0,1950 - 2000,40000 - 50000,42.665145,-76.616595
2023-06-30,518380,Chemung,Elmira,14904,New York State Electric & Gas,New York State Electric & Gas,2021-11-04,3793.0,Natural Gas,,1932,1,Home Performance,Single Family,Building Shell,0.0,9.0,4.442651256490317,0,Missing,1000 - 10000,42.079605,-76.79954
2023-06-30,473826,Broome,Johnson City,13790,New York State Electric & Gas,New York State Electric & Gas,2021-01-14,7954.0,Pellets,1961,1180,1,Home Performance,Single Family,Building Shell,510.0,33.0,6.3578422665081,0,1950 - 2000,1000 - 10000,42.1153014,-75.9545946
2023-06-30,411961,Jefferson,Natural Bridge,13665,National Grid,National Grid,2019-09-06,4195.0,Natural Gas,,1422,1,Home Performance,Single Family,Building Shell,0.0,41.0,6.678342114654332,0,Missing,1000 - 10000,44.0748,-75.476805
2023-06-30,510884,Onondaga,Syracuse,13209,National Grid,National Grid,2021-09-09,6994.0,Electric,1987,1050,1,Home Performance,Mobile,Building Shell,727.0,28.0,5.988961416889864,0,1950 - 2000,1000 - 10000,43.059,-76.219045
2023-06-30,503631,Jefferson,Watertown,13601,National Grid,National Grid,2021-06-01,6815.0,Natural Gas,1985,1092,1,Home Performance,Mobile,Building Shell,0.0,19.0,5.337538079701318,0,1950 - 2000,1000 - 10000,43.9757948,-75.9049969
2023-06-30,503061,Erie,Buffalo,14217,National Fuel Gas Distribution,National Grid,2021-05-04,4502.0,Natural Gas,,980,1,Home Performance,Single Family,Building Shell,0.0,48.0,6.0330862217988015,0,Missing,1000 - 10000,42.96566,-78.873825
2023-06-30,470778,Suffolk,Yaphank,11980,National Grid,Long Island Power Authority,2020-12-22,8403.0,Oil,1956,1188,1,Home Performance,Single Family,Building Shell,797.0,24.0,6.418364935936212,0,1950 - 2000,1000 - 10000,40.8506173,-72.9041551
2023-06-30,417604,Oswego,Mallory,13103,National Grid,National Grid,2019-10-31,6239.0,Propane,1983,980,1,Home Performance,Mobile,Building Shell,301.0,25.0,6.428105272684596,0,1950 - 2000,1000 - 10000,43.322941358,-76.116735473
2023-06-30,487702,Erie,Buffalo,14206,National Fuel Gas Distribution,National Grid,2021-02-09,13971.0,Natural Gas,,2035,1,Home Performance,Single Family,Building Shell,826.0,102.0,6.814542897259958,0,Missing,10000 - 20000,42.8753602,-78.8019756
2023-06-30,467222,Ontario,Canandaigua,14424,New York State Electric & Gas,Rochester Gas & Electric,2020-11-18,6483.0,Natural Gas,1991,1560,1,Home Performance,Single Family,Building Shell,0.0,21.0,5.288267030694535,0,1950 - 2000,1000 - 10000,42.885965,-77.27875
2023-06-30,442349,Bronx,The Bronx,10455,Consolidated Edison,Consolidated Edison,2019-12-03,528.0,Natural Gas,,1036,1,Electric Reduction,Single Family,Building Shell,301.0,1.0,4.330733340286331,0,Missing,1 - 1000,40.81595,-73.91003
2023-06-30,470976,Suffolk,Mastic,11950,National Grid,Long Island Power Authority,2021-07-27,9024.0,Oil,,1008,1,Home Performance,Single Family,Building Shell,694.0,41.0,6.841615476477592,0,Missing,1000 - 10000,40.803795,-72.844325
2023-06-30,503654,Steuben,Canisteo,14823,National Fuel Gas Distribution,New York State Electric & Gas,2021-09-07,1825.0,Propane,1921,1512,1,Home Performance,Single Family,Building Shell,510.0,2.0,4.68213122712422,0,1900 - 1950,1000 - 10000,42.26788,-77.605625
2023-06-30,506209,Wayne,Sodus,14551,Rochester Gas & Electric,Rochester Gas & Electric,2021-07-06,9334.0,Natural Gas,1841,2414,1,Home Performance,Single Family,Building Shell,510.0,12.0,5.0689042022202315,0,1800 - 1850,1000 - 10000,43.23611,-77.06489
2023-06-30,424558,Erie,Buffalo,14215,National Fuel Gas Distribution,National Grid,2020-08-18,3483.0,Natural Gas,1961,1170,1,Home Performance,Single Family,Building Shell,50.0,7.0,4.060443010546419,0,1950 - 2000,1000 - 10000,42.93241,-78.80886
2023-06-30,484690,Genesee,Batavia,14020,National Fuel Gas Distribution,National Grid,2021-03-04,9207.0,Natural Gas,,1776,1,Home Performance,Single Family,Building Shell,510.0,78.0,6.439350371100098,0,Missing,1000 - 10000,42.9949037,-78.1825313
2023-06-30,482938,Oneida,Remsen,13438,National Grid,National Grid,2021-08-26,7626.0,Natural Gas,,2366,1,Home Performance,Single Family,Building Shell,4586.0,11.0,6.431331081933479,0,Missing,1000 - 10000,43.3244276,-75.1890252
2023-06-30,459387,Broome,Endicott,13760,New York State Electric & Gas,New York State Electric & Gas,2020-07-14,5448.0,Kerosene,1981,954,1,Home Performance,Mobile,Building Shell,208.0,22.0,6.354370040797351,0,1950 - 2000,1000 - 10000,42.110115,-76.032545
2023-06-30,418219,Oneida,Utica,13501,National Grid,National Grid,2020-02-07,11568.0,Natural Gas,,1404,1,Home Performance,Single Family,Building Shell,531.0,99.0,6.77078942390898,0,Missing,10000 - 20000,43.09528,-75.22754
2023-06-30,456322,Rockland,Spring Valley,10977,Orange & Rockland,Orange & Rockland,2020-11-10,6281.0,Natural Gas,2017,2400,1,Home Performance,Single Family,Building Shell,596.0,23.0,5.932245187448011,0,2000 - 2025,1000 - 10000,41.1106286,-74.0448266
2023-06-30,451100,Erie,Buffalo,14212,National Fuel Gas Distribution,National Grid,2020-10-15,9168.0,Oil,1961,1275,1,Home Performance,Single Family,Building Shell,510.0,76.0,7.492760300922379,0,1950 - 2000,1000 - 10000,42.8937408,-78.83448
2023-06-30,424687,Tioga,Owego,13827,New York State Electric & Gas,New York State Electric & Gas,2019-10-10,1030.0,Natural Gas,1996,1625,1,Home Performance,Mobile,Building Shell,368.0,3.0,4.204692619390966,0,1950 - 2000,1000 - 10000,42.105545,-76.26612
2023-06-30,416551,Onondaga,Elbridge,13060,New York State Electric & Gas,New York State Electric & Gas,2019-09-03,3077.0,Propane,1921,1460,1,Home Performance,Single Family,Building Shell,309.0,24.0,6.410174881966167,0,1900 - 1950,1000 - 10000,43.0330412,-76.4428896
2023-06-30,462613,Monroe,Rochester,14619,Rochester Gas & Electric,Rochester Gas & Electric,2021-01-14,3729.0,Natural Gas,,1188,1,Home Performance,Single Family,Building Shell,0.0,10.0,4.465908118654584,0,Missing,1000 - 10000,43.13596,-77.64898
2023-06-30,418114,Otsego,Burlington Flats,13315,New York State Electric & Gas,New York State Electric & Gas,2019-11-15,6313.0,Pellets,1821,2626,1,Home Performance,Single Family,Building Shell,0.0,25.0,6.025865973825314,0,1800 - 1850,1000 - 10000,42.7427462,-75.1777558
2023-06-30,463588,Steuben,Rexford,14877,National Fuel Gas Distribution,New York State Electric & Gas,2020-07-30,4564.0,Natural Gas,1901,1892,1,Home Performance,Single Family,Building Shell,0.0,21.0,5.030437921392435,0,1900 - 1950,1000 - 10000,42.85408,-73.88796
2023-06-30,411001,Queens,Queens,11412,National Grid,Consolidated Edison,2019-09-23,5665.0,Natural Gas,1942,2560,1,Home Performance,Single Family,Building Shell,973.0,32.0,6.361302477572996,0,1900 - 1950,1000 - 10000,40.692835,-73.75811
2023-06-30,458450,Dutchess,Beacon,12508,Central Hudson Gas & Electric,Central Hudson Gas & Electric,2021-01-12,8094.0,Natural Gas,,1024,1,Home Performance,Single Family,Building Shell,368.0,18.0,5.739792912179234,0,Missing,1000 - 10000,41.50452,-73.97211
2023-06-30,472856,Herkimer,Salisbury Center,13454,National Grid,National Grid,2021-09-21,10748.0,Oil,1995,1500,1,Home Performance,Mobile,Building Shell,801.0,30.0,6.577861357721047,0,1950 - 2000,10000 - 20000,43.143865,-74.78159
2023-06-30,471792,Cayuga,Weedsport,13166,New York State Electric & Gas,New York State Electric & Gas,2020-09-17,9852.0,Natural Gas,1988,976,1,Home Performance,Mobile,Building Shell,460.0,39.0,6.049733455231958,0,1950 - 2000,1000 - 10000,43.0457924,-76.5579992
2023-06-30,474613,Monroe,Rochester,14621,Rochester Gas & Electric,Rochester Gas & Electric,2021-01-07,4926.0,Natural Gas,,887,1,Home Performance,Single Family,Building Shell,301.0,10.0,4.74493212836325,0,Missing,1000 - 10000,43.181935,-77.60976
2023-06-30,511332,Oneida,Yorkville,13495,National Grid,National Grid,2021-11-23,6702.0,Natural Gas,,1306,1,Home Performance,Single Family,Building Shell,350.0,30.0,5.905361848054571,0,Missing,1000 - 10000,43.11215,-75.274725
2023-06-30,517961,Westchester,Yorktown Heights,10598,New York State Electric & Gas,New York State Electric & Gas,2021-08-24,680.0,Oil,,1035,1,Home Performance,Single Family,Building Shell,510.0,0.0,4.127134385045092,0,Missing,1 - 1000,41.271985,-73.780545
2023-06-30,471971,Broome,Binghamton,13903,New York State Electric & Gas,New York State Electric & Gas,2020-10-29,6479.0,Natural Gas,,1121,1,Home Performance,Single Family,Building Shell,368.0,20.0,5.43372200355424,0,Missing,1000 - 10000,42.08496,-75.911365
2023-06-30,497376,Oneida,Rome,13440,National Grid,National Grid,2021-06-01,4433.0,Natural Gas,1883,2359,2,Home Performance,Single Family,Building Shell,410.0,12.0,5.187385805840755,0,1850-1900,1000 - 10000,43.21118,-75.458425
2023-06-30,460569,Madison,Deruyter,13052,National Grid,National Grid,2020-07-28,5188.0,Kerosene,1994,800,1,Home Performance,Mobile,Building Shell,460.0,22.0,6.059123195581797,0,1950 - 2000,1000 - 10000,42.758761687,-75.887234358
2023-06-30,465871,Ulster,Ulster Park,12487,Central Hudson Gas & Electric,Central Hudson Gas & Electric,2020-08-11,10925.0,Electric,,1000,1,Home Performance,Single Family,Building Shell,0.0,32.0,6.364750756851911,0,Missing,10000 - 20000,41.893763,-73.9761819
2023-06-30,454824,Orange,Newburgh,12550,Central Hudson Gas & Electric,Central Hudson Gas & Electric,2020-07-21,10484.0,Oil,,1716,1,Home Performance,Single Family,Building Shell,510.0,36.0,6.647688373563329,0,Missing,10000 - 20000,41.49861,-74.014375
2023-06-30,452373,Oneida,Utica,13501,National Grid,National Grid,2020-07-07,5294.0,Natural Gas,,1050,1,Home Performance,Single Family,Building Shell,276.0,34.0,5.739792912179234,0,Missing,1000 - 10000,43.09528,-75.22754
2023-06-30,499154,Suffolk,West Islip,11795,National Grid,Long Island Power Authority,2021-06-29,5940.0,Oil,1956,2360,1,Home Performance,Single Family,Building Shell,510.0,23.0,6.340359303727752,0,1950 - 2000,1000 - 10000,40.72377,-73.300175
2023-06-30,442472,Cattaraugus,South Dayton,14138,National Fuel Gas Distribution,New York State Electric & Gas,2020-02-04,7385.0,Propane,1954,800,1,Home Performance,Single Family,Building Shell,510.0,39.0,6.692083742506628,0,1950 - 2000,1000 - 10000,42.3601247,-79.0525924
2023-06-30,475105,Wayne,Newark,14513,New York State Electric & Gas,New York State Electric & Gas,2021-02-23,7812.0,Natural Gas,1975,924,1,Home Performance,Mobile,Building Shell,0.0,51.0,6.202535517187923,0,1950 - 2000,1000 - 10000,43.04472,-77.092925
2023-06-30,495662,Allegany,Friendship,14739,National Fuel Gas Distribution,Rochester Gas & Electric,2021-10-14,7346.0,Oil,1882,2376,1,Home Performance,Single Family,Building Shell,996.0,48.0,6.921658184151129,0,1850-1900,1000 - 10000,42.2107053,-78.1354188
2023-06-30,431724,Queens,Queens,11427,National Grid,Consolidated Edison,2019-10-28,8059.0,Oil,,1504,1,Home Performance,Single Family,Building Shell,510.0,54.0,7.1252830915107115,0,Missing,1000 - 10000,40.732545,-73.739445
2023-06-30,444879,Oneida,Utica,13502,National Grid,National Grid,2020-07-07,8421.0,Oil,,1772,1,Home Performance,Single Family,Building Shell,0.0,28.0,6.35088571671474,0,Missing,1000 - 10000,43.1010822,-75.2472726
2023-06-30,492472,Rensselaer,Stephentown,12168,New York State Electric & Gas,New York State Electric & Gas,2021-03-11,8448.0,Kerosene,2001,1104,1,Home Performance,Mobile,Building Shell,0.0,26.0,6.040254711277414,0,2000 - 2025,1000 - 10000,42.5497258,-73.3733957
2023-06-30,471998,Oneida,Holland Patent,13354,National Grid,National Grid,2021-03-09,7026.0,Oil,1976,864,1,Home Performance,Single Family,Building Shell,0.0,34.0,6.411818267709897,0,1950 - 2000,1000 - 10000,43.2437358,-75.2562974
2023-06-30,442342,Cortland,Cortland,13045,New York State Electric & Gas,National Grid,2020-03-18,10866.0,Propane,1901,2056,1,Home Performance,Single Family,Building Shell,510.0,30.0,6.579251212010101,0,1900 - 1950,10000 - 20000,42.600225,-76.18184
2023-06-30,496104,Orange,Middletown,10940,Orange & Rockland,Orange & Rockland,2021-05-27,9997.0,Oil,1981,1772,1,Home Performance,Single Family,Building Shell,764.0,30.0,6.278521424165844,0,1950 - 2000,1000 - 10000,41.4452505,-74.419957
2023-06-30,450390,Erie,Buffalo,14215,National Fuel Gas Distribution,National Grid,2020-07-14,2102.0,Natural Gas,,2288,1,Home Performance,Single Family,Building Shell,208.0,8.0,4.3694478524670215,0,Missing,1000 - 10000,42.93241,-78.80886
2023-06-30,506733,Jefferson,Watertown,13601,National Grid,National Grid,2021-08-03,11504.0,Natural Gas,1996,1344,1,Home Performance,Mobile,Building Shell,510.0,26.0,5.849324779946859,0,1950 - 2000,10000 - 20000,43.9757948,-75.9049969
2023-06-30,445296,Chemung,Millport,14864,New York State Electric & Gas,New York State Electric & Gas,2020-01-28,5941.0,Natural Gas,1994,910,1,Home Performance,Mobile,Building Shell,208.0,28.0,5.683579767338681,0,1950 - 2000,1000 - 10000,42.2348481,-76.8424609
2023-06-30,413548,Monroe,Rochester,14621,Rochester Gas & Electric,Rochester Gas & Electric,2020-02-25,1761.0,Natural Gas,1915,1645,1,Home Performance,Single Family,Building Shell,494.0,2.0,4.219507705176107,0,1900 - 1950,1000 - 10000,43.181935,-77.60976
2023-06-30,418084,Warren,Glens Falls,12801,National Grid,National Grid,2019-09-19,3267.0,Natural Gas,1893,1824,2,Home Performance,Single Family,Building Shell,1277.0,17.0,5.6240175061873385,0,1850-1900,1000 - 10000,43.3134234,-73.649825
2023-06-30,475925,Ontario,Victor,14564,Rochester Gas & Electric,Rochester Gas & Electric,2020-11-19,1576.0,Natural Gas,,1360,1,Home Performance,Single Family,Building Shell,871.0,2.0,4.61512051684126,0,Missing,1000 - 10000,42.98188,-77.41191
2023-06-30,503390,Monroe,Rochester,14619,Rochester Gas & Electric,Rochester Gas & Electric,2021-09-14,656.0,Natural Gas,,1350,1,Home Performance,Single Family,Building Shell,510.0,5.0,4.532599493153256,0,Missing,1 - 1000,43.13596,-77.64898
2023-06-30,462234,Herkimer,West Winfield,13491,New York State Electric & Gas,New York State Electric & Gas,2020-08-06,3408.0,Oil,,3212,1,Home Performance,Single Family,Building Shell,-354.0,15.0,5.66988092298052,0,Missing,1000 - 10000,42.88617,-75.189695
2023-06-30,459161,Seneca,Waterloo,13165,New York State Electric & Gas,New York State Electric & Gas,2020-03-26,5599.0,Natural Gas,2000,1152,1,Home Performance,Mobile,Building Shell,0.0,14.0,4.90527477843843,0,1950 - 2000,1000 - 10000,42.9013852,-76.8627782
2023-06-30,418594,Monroe,Rochester,14621,Rochester Gas & Electric,Rochester Gas & Electric,2019-10-17,5454.0,Natural Gas,1921,1439,1,Home Performance,Single Family,Building Shell,510.0,47.0,6.09807428216624,0,1900 - 1950,1000 - 10000,43.181935,-77.60976
2023-06-30,452981,Rockland,Spring Valley,10977,Orange & Rockland,Orange & Rockland,2020-07-28,5729.0,Natural Gas,,1942,1,Home Performance,Single Family,Building Shell,941.0,26.0,6.1463292576688975,0,Missing,1000 - 10000,41.1106286,-74.0448266
2023-06-30,512866,Livingston,Lima,14485,Rochester Gas & Electric,National Grid,2021-09-14,10279.0,Propane,1921,1848,1,Home Performance,Single Family,Building Shell,0.0,40.0,7.004881989712859,0,1900 - 1950,10000 - 20000,42.90499,-77.611445
2023-06-30,501327,Orange,Washingtonville,10992,Orange & Rockland,Orange & Rockland,2021-08-17,11750.0,Oil,1958,2343,1,Home Performance,Single Family,Building Shell,510.0,37.0,6.682108597449809,0,1950 - 2000,10000 - 20000,41.4296006,-74.1548969
2023-06-30,460218,Jefferson,Carthage,13619,National Grid,National Grid,2020-08-25,4752.0,Kerosene,2000,1890,1,Home Performance,Mobile,Building Shell,0.0,22.0,6.304448802421981,0,1950 - 2000,1000 - 10000,43.9800463,-75.6114334
2023-06-30,469380,Ulster,Kingston,12401,Central Hudson Gas & Electric,Central Hudson Gas & Electric,2020-12-08,5940.0,Kerosene,1995,952,1,Home Performance,Mobile,Building Shell,368.0,10.0,5.60947179518496,0,1950 - 2000,1000 - 10000,41.93112,-74.002205
2023-06-30,416636,Erie,Buffalo,14227,National Fuel Gas Distribution,New York State Electric & Gas,2019-10-07,1378.0,Natural Gas,1976,1710,1,Home Performance,Single Family,Building Shell,0.0,11.0,4.418840607796598,0,1950 - 2000,1000 - 10000,42.8872,-78.754585
